trade_id,trade_date,account_id,client_segment,security_id,asset_class,side,quantity,execution_price,benchmark_price,order_block_id,allocation_pct,desk,trader_id,execution_timestamp,allocation_timestamp
106198,2026-02-04,ACC00444,Institutional,SEC0116,Bond,SELL,10194.0,216.8078,216.859,BLK35399,0.2322,Equity,TR009,2026-02-04 12:56:00,2026-02-04 12:59:00
106199,2026-02-04,ACC00643,HNW,SEC0098,ETF,SELL,19818.0,381.9113,381.8506,BLK35399,0.4723,Alternatives,TR002,2026-02-04 10:31:00,2026-02-04 10:36:00
106200,2026-02-04,ACC00659,Retail-Advisory,SEC0359,ETF,BUY,14394.0,129.4954,129.4353,BLK35400,0.4095,Equity,TR004,2026-02-04 13:36:00,2026-02-04 13:52:00
106201,2026-02-04,ACC00071,Institutional,SEC0293,Bond,BUY,3591.0,407.4788,407.58,BLK35400,0.1029,Fixed Income,TR022,2026-02-04 11:47:00,2026-02-04 12:04:00
106202,2026-02-04,ACC00597,Family Office,SEC0370,Bond,SELL,16741.0,68.0244,68.0179,BLK35400,0.4808,Fixed Income,TR004,2026-02-04 13:58:00,2026-02-04 14:17:00
106203,2026-02-04,ACC00088,Family Office,SEC0152,Bond,BUY,12413.0,119.9607,119.999,BLK35401,0.4124,Alternatives,TR002,2026-02-04 11:21:00,2026-02-04 11:37:00
106204,2026-02-04,ACC00161,Retail-Advisory,SEC0328,Equity,SELL,16873.0,331.7309,331.9229,BLK35401,0.5379,Equity,TR003,2026-02-04 12:25:00,2026-02-04 12:39:00
106205,2026-02-04,ACC00338,Institutional,SEC0222,Derivative,SELL,1470.0,466.3572,466.333,BLK35401,0.0384,Alternatives,TR005,2026-02-04 12:50:00,2026-02-04 12:52:00
106206,2026-02-04,ACC00767,Family Office,SEC0071,Bond,BUY,13676.0,446.2832,446.3517,BLK35402,0.4915,Alternatives,TR023,2026-02-04 14:02:00,2026-02-04 14:26:00
106207,2026-02-04,ACC00152,Retail-Advisory,SEC0247,Equity,SELL,4790.0,283.3922,283.1279,BLK35402,0.1775,Multi-Asset,TR017,2026-02-04 10:39:00,2026-02-04 10:46:00
106208,2026-02-04,ACC00061,Institutional,SEC0230,Equity,SELL,8724.0,159.375,159.2824,BLK35402,0.3187,Equity,TR011,2026-02-04 10:40:00,2026-02-04 11:01:00
106209,2026-02-04,ACC00603,Institutional,SEC0341,ETF,SELL,,348.0365,348.0684,BLK35403,0.2659,Alternatives,TR006,2026-02-04 10:18:00,2026-02-04 10:42:00
106210,2026-02-04,ACC00686,Retail-Advisory,SEC0157,ETF,BUY,12796.0,470.1766,470.3401,BLK35403,0.3345,Alternatives,TR022,2026-02-04 10:15:00,2026-02-04 10:21:00
106211,2026-02-04,ACC00147,HNW,SEC0206,Bond,BUY,15921.0,282.3578,282.259,BLK35403,0.4037,Fixed Income,TR009,2026-02-04 09:46:00,2026-02-04 10:01:00
106212,2026-02-04,ACC00376,HNW,SEC0290,Equity,SELL,8992.0,204.4487,204.4591,BLK35404,0.3058,Equity,TR012,2026-02-04 14:14:00,2026-02-04 14:37:00
106213,2026-02-04,ACC00087,Retail-Advisory,SEC0357,Equity,BUY,11851.0,135.6255,135.6307,BLK35404,0.409,Alternatives,TR001,2026-02-04 14:55:00,2026-02-04 15:22:00
106214,2026-02-04,ACC00600,HNW,SEC0284,ETF,SELL,8424.0,54.5539,54.545,BLK35404,0.2874,Fixed Income,TR020,2026-02-04 10:58:00,2026-02-04 11:13:00
106215,2026-02-04,ACC00424,HNW,SEC0346,Bond,SELL,6142.0,294.7627,294.5897,BLK35405,0.4115,Multi-Asset,TR012,2026-02-04 13:04:00,2026-02-04 13:17:00
106216,2026-02-04,ACC00250,Family Office,SEC0306,ETF,SELL,1110.0,236.2667,236.0826,BLK35405,0.0715,Alternatives,TR017,2026-02-04 12:23:00,2026-02-04 12:25:00
106217,2026-02-04,ACC00651,Institutional,SEC0184,Equity,BUY,7603.0,471.1433,471.3751,BLK35405,0.5115,Multi-Asset,TR018,2026-02-04 09:46:00,2026-02-04 10:47:00
106218,2026-02-04,ACC00447,Retail-Advisory,SEC0319,Equity,BUY,14004.0,91.7594,91.8215,BLK35406,0.4026,Alternatives,TR001,2026-02-04 12:21:00,2026-02-04 12:39:00
106219,2026-02-04,ACC00161,Family Office,SEC0193,Equity,SELL,11420.0,194.2724,194.3126,BLK35406,0.3337,Fixed Income,TR011,2026-02-04 09:05:00,2026-02-04 09:15:00
106220,2026-02-04,ACC00229,HNW,SEC0219,Derivative,SELL,8821.0,405.4544,405.5653,BLK35406,0.2599,Multi-Asset,TR023,2026-02-04 12:28:00,2026-02-04 12:40:00
106221,2026-02-04,ACC00212,Institutional,SEC0343,Bond,BUY,1544.0,384.2397,384.3071,BLK35407,0.0638,Equity,TR018,2026-02-04 11:23:00,2026-02-04 15:19:00
106222,2026-02-04,ACC00898,Institutional,SEC0185,Equity,SELL,19516.0,36.0864,36.0939,BLK35407,0.8313,Equity,TR014,2026-02-04 11:05:00,2026-02-04 11:25:00
106223,2026-02-04,ACC00047,Institutional,SEC0056,Equity,SELL,2432.0,86.7648,86.7613,BLK35407,0.1038,Alternatives,TR012,2026-02-04 09:07:00,2026-02-04 09:16:00
106224,2026-02-04,ACC00676,Retail-Advisory,SEC0321,Equity,BUY,2011.0,307.6386,307.7362,BLK35408,0.0696,Fixed Income,TR002,2026-02-04 14:40:00,2026-02-04 14:56:00
106225,2026-02-04,ACC00830,HNW,SEC0131,Equity,SELL,16702.0,270.114,269.8971,BLK35408,0.6026,Fixed Income,TR013,2026-02-04 10:09:00,2026-02-04 10:35:00
106226,2026-02-04,ACC00833,Family Office,SEC0333,Bond,BUY,9297.0,25.4703,25.473,BLK35408,0.3186,Equity,TR002,2026-02-04 10:04:00,2026-02-04 10:29:00
106227,2026-02-04,ACC00001,Retail-Advisory,SEC0149,Derivative,BUY,16288.0,195.6429,195.652,BLK35409,0.4254,Multi-Asset,TR002,2026-02-04 11:57:00,2026-02-04 12:01:00
106228,2026-02-04,ACC00880,Retail-Advisory,SEC0179,ETF,BUY,12567.0,121.6697,121.6222,BLK35409,0.3381,Equity,TR004,2026-02-04 13:12:00,2026-02-04 13:32:00
106229,2026-02-04,ACC00507,Family Office,SEC0316,Bond,BUY,8665.0,433.2725,433.1747,BLK35409,0.236,Alternatives,TR014,2026-02-04 13:15:00,2026-02-04 13:26:00
106230,2026-02-04,ACC00656,Institutional,SEC0365,Bond,SELL,15799.0,395.4058,395.5719,BLK35410,0.4853,Equity,TR001,2026-02-04 14:21:00,2026-02-04 14:45:00
106231,2026-02-04,ACC00701,HNW,SEC0284,Bond,BUY,5498.0,198.9924,198.8788,BLK35410,0.175,Alternatives,TR021,2026-02-04 09:33:00,2026-02-04 09:35:00
106232,2026-02-04,ACC00870,HNW,SEC0377,ETF,SELL,11096.0,468.1692,468.0821,BLK35410,0.3386,Equity,TR023,2026-02-04 12:31:00,2026-02-04 12:55:00
106233,2026-02-04,ACC00167,Institutional,SEC0032,Equity,BUY,3286.0,37.3215,37.3005,BLK35411,0.0967,Alternatives,TR015,2026-02-04 12:36:00,2026-02-04 12:51:00
106234,2026-02-04,ACC00531,Family Office,SEC0020,ETF,SELL,15175.0,47.1237,47.1084,BLK35411,0.4676,Alternatives,TR024,2026-02-04 09:28:00,2026-02-04 09:35:00
106235,2026-02-04,ACC00061,Institutional,SEC0156,Equity,SELL,14141.0,148.3162,148.3645,BLK35411,0.4375,Fixed Income,TR006,2026-02-04 13:24:00,2026-02-04 13:26:00
106236,2026-02-04,ACC00722,HNW,SEC0187,Bond,SELL,15475.0,147.9011,147.8261,BLK35412,0.4145,Equity,TR002,2026-02-04 12:08:00,2026-02-04 12:19:00
106237,2026-02-04,ACC00147,Institutional,SEC0107,Equity,SELL,17969.0,468.2451,468.1618,BLK35412,0.4911,Alternatives,TR018,2026-02-04 11:16:00,2026-02-04 11:20:00
106238,2026-02-04,ACC00250,Retail-Advisory,SEC0066,Bond,BUY,3889.0,307.6202,307.7883,BLK35412,0.1081,Equity,TR013,2026-02-04 13:46:00,2026-02-04 14:08:00
106239,2026-02-04,ACC00437,Institutional,SEC0296,Equity,SELL,19261.0,84.711,84.6876,BLK35413,0.4253,Fixed Income,TR014,2026-02-04 10:40:00,2026-02-04 10:44:00
106240,2026-02-04,ACC00758,Institutional,SEC0073,Derivative,SELL,12483.0,175.7665,175.8239,BLK35413,0.2861,Multi-Asset,TR014,2026-02-04 09:07:00,2026-02-04 09:19:00
106241,2026-02-05,ACC00478,Retail-Advisory,SEC0201,Equity,SELL,11940.0,13.3914,13.3927,BLK35413,0.2768,Alternatives,TR012,2026-02-05 14:24:00,2026-02-05 14:49:00
106242,2026-02-05,ACC00300,Retail-Advisory,SEC0143,Equity,SELL,3276.0,385.7312,385.7747,BLK35414,0.1922,Multi-Asset,TR005,2026-02-05 12:50:00,2026-02-05 13:15:00
106243,2026-02-05,ACC00641,Retail-Advisory,SEC0186,ETF,BUY,9775.0,296.6057,296.506,BLK35414,0.5624,Alternatives,TR006,2026-02-05 12:04:00,2026-02-05 12:29:00
106244,2026-02-05,ACC00149,Retail-Advisory,SEC0246,Equity,BUY,4580.0,272.5555,272.551,BLK35414,0.2628,Alternatives,TR009,2026-02-05 13:49:00,2026-02-05 14:03:00
106245,2026-02-05,ACC00304,Retail-Advisory,SEC0296,Equity,BUY,15355.0,305.325,305.3583,BLK35415,0.3582,Alternatives,TR001,2026-02-05 11:45:00,2026-02-05 12:00:00
106246,2026-02-05,ACC00388,Family Office,SEC0042,Bond,SELL,9252.0,329.8123,329.8849,BLK35415,0.2175,Fixed Income,TR003,2026-02-05 09:28:00,2026-02-05 09:52:00
106247,2026-02-05,ACC00389,Institutional,SEC0095,ETF,BUY,18365.0,435.6348,435.4788,BLK35415,0.4289,Equity,TR021,2026-02-05 12:38:00,2026-02-05 12:53:00
106248,2026-02-05,ACC00069,Institutional,SEC0012,Equity,BUY,14845.0,413.2957,413.2588,BLK35416,0.5836,Equity,TR021,2026-02-05 11:46:00,2026-02-05 12:08:00
106249,2026-02-05,ACC00391,Retail-Advisory,SEC0146,Equity,BUY,2466.0,266.8974,266.8366,BLK35416,0.1029,Alternatives,TR017,2026-02-05 11:06:00,2026-02-05 11:10:00
106250,2026-02-05,ACC00326,Institutional,SEC0127,Equity,SELL,7458.0,195.4214,195.5358,BLK35416,0.2925,Alternatives,TR001,2026-02-05 10:11:00,2026-02-05 10:14:00
106251,2026-02-05,ACC00306,HNW,SEC0105,ETF,BUY,11663.0,217.9741,217.934,BLK35417,0.4292,Fixed Income,TR017,2026-02-05 12:42:00,2026-02-05 13:00:00
106252,2026-02-05,ACC00281,Retail-Advisory,SEC0372,Equity,SELL,9192.0,247.0608,247.1221,BLK35417,0.3266,Multi-Asset,TR002,2026-02-05 13:26:00,2026-02-05 13:43:00
106253,2026-02-05,ACC00518,Family Office,SEC0329,Equity,SELL,7147.0,377.9528,378.0307,BLK35417,0.2582,Equity,TR007,2026-02-05 14:11:00,2026-02-05 14:19:00
106254,2026-02-05,ACC00844,HNW,SEC0379,Equity,BUY,14419.0,102.9091,102.8474,BLK35418,0.4364,Fixed Income,TR010,2026-02-05 10:31:00,2026-02-05 10:52:00
106255,2026-02-05,ACC00894,Family Office,SEC0185,ETF,BUY,1439.0,24.8925,24.8948,BLK35418,0.0484,Fixed Income,TR004,2026-02-05 09:49:00,2026-02-05 10:03:00
106256,2026-02-05,ACC00694,Retail-Advisory,SEC0068,Bond,BUY,17522.0,278.6057,278.6975,BLK35418,0.528,Fixed Income,TR022,2026-02-05 11:12:00,2026-02-05 11:36:00
106257,2026-02-05,ACC00728,Institutional,SEC0192,Equity,BUY,1610.0,297.0576,297.0023,BLK35419,0.1793,Alternatives,TR013,2026-02-05 12:36:00,2026-02-05 12:43:00
106258,2026-02-05,ACC00858,Institutional,SEC0051,ETF,BUY,2291.0,248.2669,248.4512,BLK35419,0.2685,Fixed Income,TR007,2026-02-05 09:52:00,2026-02-05 10:02:00
106259,2026-02-05,ACC00396,Family Office,SEC0195,Equity,BUY,5131.0,169.1607,169.0213,BLK35419,0.5757,Fixed Income,TR010,2026-02-05 11:17:00,2026-02-05 11:32:00
106260,2026-02-05,ACC00034,Institutional,SEC0055,ETF,SELL,12451.0,194.6263,194.615,BLK35420,0.3803,Multi-Asset,TR014,2026-02-05 10:49:00,2026-02-05 11:06:00
106261,2026-02-05,ACC00208,HNW,SEC0374,Bond,SELL,17960.0,47.677,47.6458,BLK35420,0.5553,Multi-Asset,TR012,2026-02-05 11:41:00,2026-02-05 11:51:00
106262,2026-02-05,ACC00787,Institutional,SEC0304,Equity,BUY,1843.0,358.1401,358.1297,BLK35420,0.073,Alternatives,TR009,2026-02-05 11:30:00,2026-02-05 11:49:00
106263,2026-02-05,ACC00692,HNW,SEC0350,Bond,SELL,7702.0,210.229,210.2537,BLK35421,0.2655,Equity,TR023,2026-02-05 10:42:00,2026-02-05 10:59:00
106264,2026-02-05,ACC00724,Institutional,SEC0271,Bond,BUY,1219.0,174.6578,174.6495,BLK35421,0.0421,Equity,TR019,2026-02-05 13:07:00,2026-02-05 13:11:00
106265,2026-02-05,ACC00051,Retail-Advisory,SEC0066,Bond,BUY,18630.0,437.9874,438.2748,BLK35421,0.6696,Fixed Income,TR022,2026-02-05 13:11:00,2026-02-05 13:22:00
106266,2026-02-05,ACC00300,Retail-Advisory,SEC0208,Equity,BUY,4192.0,472.0385,471.7913,BLK35422,0.1721,Alternatives,TR005,2026-02-05 09:23:00,2026-02-05 09:45:00
106267,2026-02-05,ACC00691,Retail-Advisory,SEC0016,Equity,BUY,1597.0,307.3273,307.2354,BLK35422,0.0573,Multi-Asset,TR013,2026-02-05 13:38:00,2026-02-05 13:59:00
106268,2026-02-05,ACC00708,Institutional,SEC0206,Bond,BUY,17857.0,303.7298,303.5554,BLK35422,0.7589,Fixed Income,TR011,2026-02-05 11:42:00,2026-02-05 12:04:00
106269,2026-02-05,ACC00620,Family Office,SEC0247,Bond,SELL,10638.0,79.8599,79.8847,BLK35423,0.7956,Equity,TR014,2026-02-05 11:10:00,2026-02-05 11:14:00
106270,2026-02-05,ACC00568,Family Office,SEC0398,Equity,SELL,2382.0,28.8084,28.8102,BLK35423,0.1779,Alternatives,TR008,2026-02-05 13:51:00,2026-02-05 14:16:00
106271,2026-02-05,ACC00741,Family Office,SEC0282,Equity,BUY,450.0,482.9319,482.8576,BLK35423,0.0333,Alternatives,TR024,2026-02-05 14:53:00,2026-02-05 14:57:00
106272,2026-02-05,ACC00608,HNW,SEC0107,Equity,BUY,7156.0,292.7509,292.8315,BLK35424,0.2806,Equity,TR020,2026-02-05 11:12:00,2026-02-05 11:14:00
106273,2026-02-05,ACC00246,Family Office,SEC0008,Equity,SELL,8966.0,32.9824,32.9826,BLK35424,0.3624,Multi-Asset,TR013,2026-02-05 14:23:00,2026-02-05 14:48:00
106274,2026-02-05,ACC00748,HNW,SEC0051,Equity,SELL,9062.0,15.095,15.0956,BLK35424,0.3665,Fixed Income,TR016,2026-02-05 11:02:00,2026-02-05 11:16:00
106275,2026-02-05,ACC00653,Institutional,SEC0309,Equity,SELL,13202.0,443.9005,443.7327,BLK35425,0.3525,Alternatives,TR014,2026-02-05 11:07:00,2026-02-05 11:32:00
106276,2026-02-05,ACC00183,Retail-Advisory,SEC0076,ETF,SELL,15517.0,405.0316,405.1597,BLK35425,0.3956,Alternatives,TR008,2026-02-05 13:08:00,2026-02-05 13:20:00
106277,2026-02-05,ACC00216,HNW,SEC0074,Equity,SELL,9772.0,486.9487,486.9818,BLK35425,0.2505,Fixed Income,TR018,2026-02-05 13:26:00,2026-02-05 13:48:00
106278,2026-02-05,ACC00689,Institutional,SEC0063,Bond,BUY,1634.0,307.6192,307.5717,BLK35426,0.2356,Fixed Income,TR012,2026-02-05 10:37:00,2026-02-05 10:48:00
106279,2026-02-05,ACC00383,HNW,SEC0282,ETF,SELL,3878.0,472.0504,471.9803,BLK35426,0.5648,Equity,TR005,2026-02-05 12:09:00,2026-02-05 12:13:00
106280,2026-02-05,ACC00795,HNW,SEC0199,Bond,SELL,1412.0,125.34,125.3617,BLK35426,0.2022,Alternatives,TR010,2026-02-05 11:45:00,2026-02-05 12:01:00
106281,2026-02-05,ACC00216,HNW,SEC0294,Bond,BUY,2170.0,266.5877,266.4352,BLK35427,0.1521,Alternatives,TR020,2026-02-05 11:11:00,2026-02-05 11:30:00
106282,2026-02-05,ACC00880,HNW,SEC0361,Bond,SELL,6443.0,260.5061,260.5262,BLK35427,0.4287,Alternatives,TR021,2026-02-05 10:00:00,2026-02-05 10:10:00
106283,2026-02-05,ACC00581,Institutional,SEC0089,Equity,SELL,6059.0,384.6343,384.8743,BLK35427,0.4169,Alternatives,TR006,2026-02-05 10:41:00,2026-02-05 10:46:00
106284,2026-02-05,ACC00543,Family Office,SEC0348,Bond,BUY,2973.0,222.1123,222.1685,BLK35428,0.1179,Fixed Income,TR008,2026-02-05 13:53:00,2026-02-05 14:13:00
106285,2026-02-05,ACC00688,Family Office,SEC0291,ETF,BUY,15676.0,493.0249,492.8328,BLK35428,0.6353,Fixed Income,TR018,2026-02-05 11:06:00,2026-02-05 11:13:00
106286,2026-02-05,ACC00327,Institutional,SEC0133,Equity,SELL,5751.0,220.8121,220.85,BLK35428,0.2355,Equity,TR017,2026-02-05 09:36:00,2026-02-05 09:52:00
106287,2026-02-05,ACC00092,Family Office,SEC0127,Bond,SELL,13538.0,171.9284,171.8589,BLK35429,0.3225,Multi-Asset,TR019,2026-02-05 12:56:00,2026-02-05 13:00:00
106288,2026-02-05,ACC00095,HNW,SEC0136,Bond,SELL,11259.0,410.6281,410.8796,BLK35429,0.2579,Multi-Asset,TR012,2026-02-05 10:52:00,2026-02-05 11:05:00
106289,2026-02-05,ACC00716,Family Office,SEC0163,Bond,BUY,17655.0,235.5894,235.3991,BLK35429,0.4248,Alternatives,TR020,2026-02-05 09:49:00,2026-02-05 09:59:00
106290,2026-02-05,ACC00260,HNW,SEC0365,Bond,BUY,5053.0,32.9288,32.9184,BLK35430,0.4199,Equity,TR016,2026-02-05 11:45:00,2026-02-05 11:55:00
106291,2026-02-06,ACC00198,Institutional,SEC0155,ETF,BUY,5060.0,407.4181,407.5091,BLK35430,0.4783,Equity,TR022,2026-02-06 11:20:00,2026-02-06 11:31:00
106292,2026-02-06,ACC00648,Retail-Advisory,SEC0122,Bond,BUY,1800.0,22.9691,22.9671,BLK35430,0.1446,Fixed Income,TR023,2026-02-06 11:08:00,2026-02-06 11:28:00
106293,2026-02-06,ACC00826,Institutional,SEC0364,Bond,BUY,10934.0,318.3784,318.2796,BLK35431,0.5084,Fixed Income,TR022,2026-02-06 10:20:00,2026-02-06 10:40:00
106294,2026-02-06,ACC00758,Family Office,SEC0014,Bond,BUY,9589.0,65.5277,65.5657,BLK35431,0.4447,Equity,TR011,2026-02-06 13:52:00,2026-02-06 14:02:00
106295,2026-02-06,ACC00487,Retail-Advisory,SEC0269,Bond,BUY,760.0,262.8619,262.6552,BLK35431,0.0354,Fixed Income,TR018,2026-02-06 12:56:00,2026-02-06 13:01:00
106296,2026-02-06,ACC00022,Retail-Advisory,SEC0147,ETF,SELL,11486.0,169.5819,169.6693,BLK35432,0.4527,Alternatives,TR010,2026-02-06 13:56:00,2026-02-06 14:11:00
106297,2026-02-06,ACC00749,HNW,SEC0119,Bond,BUY,8017.0,81.3578,81.4001,BLK35432,0.3074,Fixed Income,TR004,2026-02-06 12:17:00,2026-02-06 12:41:00
106298,2026-02-06,ACC00617,HNW,SEC0095,Bond,BUY,6273.0,462.0919,461.7893,BLK35432,0.2425,Multi-Asset,TR006,2026-02-06 10:38:00,2026-02-06 10:55:00
106299,2026-02-06,ACC00070,Family Office,SEC0338,Derivative,BUY,12191.0,103.748,103.8175,BLK35433,0.4817,Equity,TR006,2026-02-06 13:32:00,2026-02-06 13:59:00
106300,2026-02-06,ACC00414,Institutional,SEC0308,Equity,BUY,12195.0,304.0665,304.217,BLK35433,0.4886,Fixed Income,TR023,2026-02-06 11:58:00,2026-02-06 12:07:00
106301,2026-02-06,ACC00570,Retail-Advisory,SEC0182,ETF,BUY,752.0,345.1459,345.4079,BLK35433,0.0314,Fixed Income,TR016,2026-02-06 10:41:00,2026-02-06 11:01:00
106302,2026-02-06,ACC00836,Family Office,SEC0368,ETF,BUY,12365.0,404.4096,404.9465,BLK35434,0.4738,Fixed Income,TR017,2026-02-06 10:23:00,2026-02-06 10:46:00
106303,2026-02-06,ACC00577,Retail-Advisory,SEC0321,Equity,BUY,3871.0,134.0582,134.0764,BLK35434,0.145,Fixed Income,TR009,2026-02-06 11:18:00,2026-02-06 11:31:00
106304,2026-02-06,ACC00650,HNW,SEC0093,ETF,SELL,10831.0,277.26,277.3091,BLK35434,0.4031,Multi-Asset,TR004,2026-02-06 13:12:00,2026-02-06 13:31:00
106305,2026-02-06,ACC00477,Family Office,SEC0036,Equity,BUY,12731.0,436.6877,436.7038,BLK35435,0.364,Alternatives,TR010,2026-02-06 13:28:00,2026-02-06 13:53:00
106306,2026-02-06,ACC00649,Retail-Advisory,SEC0050,Equity,SELL,18695.0,162.4194,162.392,BLK35435,0.5169,Fixed Income,TR022,2026-02-06 12:55:00,2026-02-06 13:06:00
106307,2026-02-06,ACC00395,HNW,SEC0149,Equity,SELL,4010.0,156.3384,156.426,BLK35435,0.1077,Alternatives,TR023,2026-02-06 09:41:00,2026-02-06 09:47:00
106308,2026-02-06,ACC00260,HNW,SEC0188,Bond,BUY,3019.0,42.071,42.0724,BLK35436,0.328,Equity,TR003,2026-02-06 09:26:00,2026-02-06 09:36:00
106309,2026-02-06,ACC00132,Institutional,SEC0197,Bond,BUY,4416.0,160.4793,160.4589,BLK35436,0.4188,Fixed Income,TR022,2026-02-06 11:47:00,2026-02-06 11:52:00
106310,2026-02-06,ACC00663,Family Office,SEC0252,ETF,BUY,3339.0,332.5368,332.4156,BLK35436,0.3515,Equity,TR003,2026-02-06 14:58:00,2026-02-06 15:04:00
106311,2026-02-06,ACC00117,Family Office,SEC0036,Equity,BUY,5584.0,285.5319,285.7194,BLK35437,0.1854,Equity,TR016,2026-02-06 11:43:00,2026-02-06 11:48:00
106312,2026-02-06,ACC00065,Institutional,SEC0104,Bond,SELL,8641.0,92.1099,92.1653,BLK35437,0.286,Equity,TR022,2026-02-06 12:42:00,2026-02-06 13:05:00
106313,2026-02-06,ACC00009,Retail-Advisory,SEC0051,Equity,BUY,15699.0,468.4085,468.3372,BLK35437,0.5264,Fixed Income,TR005,2026-02-06 13:57:00,2026-02-06 14:00:00
106314,2026-02-06,ACC00419,Retail-Advisory,SEC0357,Equity,BUY,814.0,456.3066,456.5442,BLK35438,0.2104,Equity,TR008,2026-02-06 09:28:00,2026-02-06 09:47:00
106315,2026-02-06,ACC00856,Retail-Advisory,SEC0142,Bond,BUY,641.0,394.7556,394.5901,BLK35438,0.1554,Multi-Asset,TR016,2026-02-06 09:05:00,2026-02-06 09:26:00
106316,2026-02-06,ACC00495,Retail-Advisory,SEC0104,Equity,SELL,2603.0,24.6898,24.6813,BLK35438,0.6495,Multi-Asset,TR002,2026-02-06 12:50:00,2026-02-06 12:57:00
106317,2026-02-06,ACC00717,Institutional,SEC0357,Equity,BUY,12482.0,244.1741,244.2015,BLK35439,0.3907,Alternatives,TR022,2026-02-06 14:19:00,2026-02-06 14:32:00
106318,2026-02-06,ACC00169,HNW,SEC0398,Equity,BUY,4929.0,259.3437,259.4435,BLK35439,0.1651,Alternatives,TR006,2026-02-06 09:30:00,2026-02-06 09:45:00
106319,2026-02-06,ACC00839,HNW,SEC0179,Bond,BUY,13534.0,153.1318,153.0981,BLK35439,0.439,Multi-Asset,TR013,2026-02-06 13:14:00,2026-02-06 13:38:00
106320,2026-02-06,ACC00868,Institutional,SEC0256,Bond,BUY,19348.0,445.5363,445.6328,BLK35440,0.5101,Fixed Income,TR013,2026-02-06 14:00:00,2026-02-06 14:13:00
106321,2026-02-06,ACC00139,Retail-Advisory,SEC0384,ETF,BUY,8978.0,113.3918,113.4299,BLK35440,0.2424,Fixed Income,TR004,2026-02-06 10:08:00,2026-02-06 10:30:00
106322,2026-02-06,ACC00598,Retail-Advisory,SEC0309,Bond,SELL,9519.0,43.2173,43.2058,BLK35440,0.2515,Multi-Asset,TR024,2026-02-06 14:45:00,2026-02-06 14:52:00
106323,2026-02-06,ACC00462,HNW,SEC0293,Equity,SELL,7885.0,302.0528,302.0431,BLK35441,0.214,Equity,TR007,2026-02-06 10:49:00,2026-02-06 11:07:00
106324,2026-02-06,ACC00111,HNW,SEC0179,Equity,BUY,18334.0,197.4481,197.6324,BLK35441,0.5243,Fixed Income,TR014,2026-02-06 14:00:00,2026-02-06 14:07:00
106325,2026-02-06,ACC00036,Retail-Advisory,SEC0210,Equity,BUY,8681.0,249.3401,249.428,BLK35441,0.2487,Fixed Income,TR014,2026-02-06 14:09:00,2026-02-06 14:22:00
106326,2026-02-06,ACC00760,Retail-Advisory,SEC0312,ETF,SELL,1225.0,17.1914,17.193,BLK35442,0.0327,Alternatives,TR016,2026-02-06 13:14:00,2026-02-06 13:17:00
106327,2026-02-06,ACC00635,Retail-Advisory,SEC0081,Bond,SELL,19646.0,307.7653,307.9132,BLK35442,0.5471,Multi-Asset,TR015,2026-02-06 09:17:00,2026-02-06 09:27:00
106328,2026-02-06,ACC00561,Institutional,SEC0279,ETF,SELL,14893.0,283.7414,283.7251,BLK35442,0.4139,Multi-Asset,TR015,2026-02-06 11:14:00,2026-02-06 11:37:00
106329,2026-02-06,ACC00003,Retail-Advisory,SEC0356,Bond,SELL,2216.0,167.1177,167.0874,BLK35443,0.0786,Fixed Income,TR013,2026-02-06 09:30:00,2026-02-06 09:34:00
106330,2026-02-06,ACC00238,Family Office,SEC0383,Bond,SELL,5626.0,480.3509,480.3261,BLK35443,0.2005,Equity,TR010,2026-02-06 11:29:00,2026-02-06 11:47:00
106331,2026-02-06,ACC00633,Institutional,SEC0397,Equity,BUY,19624.0,224.3041,224.3018,BLK35443,0.7127,Multi-Asset,TR013,2026-02-06 10:29:00,2026-02-06 10:37:00
106332,2026-02-06,ACC00278,Family Office,SEC0169,Equity,SELL,15711.0,366.6481,366.7785,BLK35444,0.4894,Alternatives,TR006,2026-02-06 10:12:00,2026-02-06 10:30:00
106333,2026-02-06,ACC00465,Institutional,SEC0245,Equity,SELL,9824.0,70.0481,70.0178,BLK35444,0.2919,Equity,TR023,2026-02-06 10:58:00,2026-02-06 11:12:00
106334,2026-02-06,ACC00360,Institutional,SEC0318,Derivative,BUY,6763.0,,316.569,BLK35444,0.2076,Fixed Income,TR021,2026-02-06 14:18:00,2026-02-06 14:25:00
106335,2026-02-06,ACC00612,Family Office,SEC0026,ETF,SELL,11280.0,315.5999,315.4734,BLK35445,0.3148,Fixed Income,TR009,2026-02-06 10:00:00,2026-02-06 10:21:00
106336,2026-02-06,ACC00789,Retail-Advisory,SEC0196,ETF,BUY,12899.0,457.3504,457.3865,BLK35445,0.3605,Fixed Income,TR007,2026-02-06 12:34:00,2026-02-06 12:51:00
106337,2026-02-06,ACC00043,Retail-Advisory,SEC0162,Derivative,SELL,11619.0,238.9491,239.0029,BLK35445,0.3176,Alternatives,TR006,2026-02-06 13:06:00,2026-02-06 13:19:00
106338,2026-02-06,ACC00320,Institutional,SEC0010,ETF,SELL,18130.0,98.9587,98.9649,BLK35446,0.5208,Alternatives,TR022,2026-02-06 13:53:00,2026-02-06 14:11:00
106339,2026-02-06,ACC00427,Institutional,SEC0230,Equity,BUY,10329.0,278.658,278.7062,BLK35446,0.2954,Multi-Asset,TR009,2026-02-06 11:04:00,2026-02-06 11:30:00
