price_id,fund_id,price_date,price,prior_price,independent_source_price,break_identified_date,break_resolved_date
902746,FUND006,2026-03-11,233.1875,231.8085,233.0852,,
902747,FUND007,2026-03-11,177.2405,178.1223,177.3007,,
902748,FUND008,2026-03-11,54.8001,54.5717,54.77,,
902749,FUND009,2026-03-11,201.4824,200.915,201.5361,,
902750,FUND010,2026-03-11,117.3978,117.3924,117.3063,,
902751,FUND011,2026-03-11,160.5213,161.5827,160.5443,,
902752,FUND012,2026-03-11,153.9019,154.6011,153.9761,,
902753,FUND013,2026-03-11,169.1026,168.7814,169.1932,,
902754,FUND014,2026-03-11,123.8887,124.6344,123.802,,
902755,FUND015,2026-03-11,151.8114,151.5783,151.717,,
902756,FUND016,2026-03-11,25.696,25.6538,25.7045,,
902757,FUND017,2026-03-11,24.0642,23.9265,24.0488,,
902758,FUND018,2026-03-11,239.8014,239.4098,240.0569,,
902759,FUND019,2026-03-11,152.1433,151.2616,151.3059,2026-03-11,2026-03-13
902760,FUND020,2026-03-11,133.3397,133.5597,133.3796,,
902761,FUND001,2026-03-12,32.365,32.3283,32.3948,,
902762,FUND002,2026-03-12,146.0845,146.0083,146.2294,,
902763,FUND003,2026-03-12,208.9424,210.0611,208.8941,,
902764,FUND004,2026-03-12,77.5783,77.6703,77.488,,
902765,FUND005,2026-03-12,209.9649,209.3033,209.7988,,
902766,FUND006,2026-03-12,234.2502,233.1875,234.1293,,
902767,FUND007,2026-03-12,176.044,177.2405,176.1317,,
902768,FUND008,2026-03-12,54.3056,54.8001,54.3071,,
902769,FUND009,2026-03-12,201.9415,201.4824,201.8491,,
902770,FUND010,2026-03-12,117.0175,117.3978,117.1014,,
902771,FUND011,2026-03-12,159.5637,160.5213,159.5668,,
902772,FUND012,2026-03-12,153.3804,153.9019,153.4007,,
902773,FUND013,2026-03-12,169.4429,169.1026,169.3147,,
902774,FUND014,2026-03-12,123.3211,123.8887,123.2738,,
902775,FUND015,2026-03-12,151.7195,151.8114,151.8673,,
902776,FUND016,2026-03-12,25.6981,25.696,25.6698,,
902777,FUND017,2026-03-12,23.9879,24.0642,24.0006,,
902778,FUND018,2026-03-12,240.3961,239.8014,240.6944,,
902779,FUND019,2026-03-12,151.5141,152.1433,151.6135,,
902780,FUND020,2026-03-12,133.6111,133.3397,133.5574,,
902781,FUND001,2026-03-13,32.3942,32.365,32.3958,,
902782,FUND002,2026-03-13,146.4215,146.0845,146.3594,,
902783,FUND003,2026-03-13,209.2696,208.9424,209.318,,
902784,FUND004,2026-03-13,77.6834,77.5783,77.704,,
902785,FUND005,2026-03-13,209.7418,209.9649,210.0858,,
902786,FUND006,2026-03-13,234.1524,234.2502,234.0787,,
902787,FUND007,2026-03-13,174.5648,176.044,174.4183,,
902788,FUND008,2026-03-13,54.2338,54.3056,54.2766,,
902789,FUND009,2026-03-13,201.4091,201.9415,201.5259,,
902790,FUND010,2026-03-13,116.5621,117.0175,116.6093,,
902791,FUND011,2026-03-13,159.3342,159.5637,159.377,,
902792,FUND012,2026-03-13,153.8062,153.3804,153.7642,,
902793,FUND013,2026-03-13,169.0091,169.4429,168.791,,
902794,FUND014,2026-03-13,123.9351,123.3211,123.9453,,
902795,FUND015,2026-03-13,151.9802,151.7195,151.9308,,
902796,FUND016,2026-03-13,25.7706,25.6981,25.752,,
902797,FUND017,2026-03-13,24.1687,23.9879,24.1324,,
902798,FUND018,2026-03-13,238.9869,240.3961,239.0185,,
902799,FUND019,2026-03-13,152.3422,151.5141,152.3472,,
902800,FUND020,2026-03-13,134.2804,133.6111,134.2887,,
902801,FUND001,2026-03-16,32.272,32.3942,32.2609,,
902802,FUND002,2026-03-16,145.6418,146.4215,145.6031,,
902803,FUND003,2026-03-16,210.1975,209.2696,211.099,2026-03-16,2026-03-18
902804,FUND004,2026-03-16,77.8184,77.6834,77.832,,
902805,FUND005,2026-03-16,210.6913,209.7418,210.7037,,
902806,FUND006,2026-03-16,234.5751,234.1524,234.7924,,
902807,FUND007,2026-03-16,174.3697,174.5648,174.5483,,
902808,FUND008,2026-03-16,54.1659,54.2338,54.1921,,
902809,FUND009,2026-03-16,202.0253,201.4091,201.9385,,
902810,FUND010,2026-03-16,116.18,116.5621,116.1886,,
902811,FUND011,2026-03-16,159.6441,159.3342,159.6993,,
902812,FUND012,2026-03-16,153.8424,153.8062,153.806,,
902813,FUND013,2026-03-16,169.5313,169.0091,169.6343,,
902814,FUND014,2026-03-16,124.8915,123.9351,124.8223,,
902815,FUND015,2026-03-16,151.8819,151.9802,151.9849,,
902816,FUND016,2026-03-16,25.5922,25.7706,25.5738,,
902817,FUND017,2026-03-16,24.0671,24.1687,24.076,,
902818,FUND018,2026-03-16,238.5854,238.9869,238.8161,,
902819,FUND019,2026-03-16,152.4601,152.3422,152.5077,,
902820,FUND020,2026-03-16,133.8211,134.2804,133.8286,,
902821,FUND001,2026-03-17,32.2362,32.272,32.2351,,
902822,FUND002,2026-03-17,144.8807,145.6418,145.0759,,
902823,FUND003,2026-03-17,210.4252,210.1975,208.9481,2026-03-17,2026-03-19
902824,FUND004,2026-03-17,77.8512,77.8184,77.9285,,
902825,FUND005,2026-03-17,211.0403,210.6913,211.0717,,
902826,FUND006,2026-03-17,233.986,234.5751,234.034,,
902827,FUND007,2026-03-17,173.9023,174.3697,173.972,,
902828,FUND008,2026-03-17,54.3048,54.1659,54.9056,2026-03-17,2026-03-18
902829,FUND009,2026-03-17,201.4478,202.0253,201.3625,,
902830,FUND010,2026-03-17,115.673,116.18,115.6276,,
902831,FUND011,2026-03-17,159.6365,159.6441,159.814,,
902832,FUND012,2026-03-17,153.6128,153.8424,153.621,,
902833,FUND013,2026-03-17,170.0618,169.5313,170.0885,,
902834,FUND014,2026-03-17,125.2058,124.8915,125.1998,,
902835,FUND015,2026-03-17,151.9706,151.8819,151.9625,,
902836,FUND016,2026-03-17,25.6105,25.5922,25.6193,,
902837,FUND017,2026-03-17,23.8604,24.0671,23.8453,,
902838,FUND018,2026-03-17,238.597,238.5854,238.4411,,
902839,FUND019,2026-03-17,152.9099,152.4601,152.9011,,
902840,FUND020,2026-03-17,133.6144,133.8211,133.5895,,
902841,FUND001,2026-03-18,32.2495,32.2362,32.2337,,
902842,FUND002,2026-03-18,145.6707,144.8807,145.6626,,
902843,FUND003,2026-03-18,211.442,210.4252,211.2593,,
902844,FUND004,2026-03-18,78.3162,77.8512,78.3228,,
902845,FUND005,2026-03-18,211.284,211.0403,211.2305,,
902846,FUND006,2026-03-18,236.1684,233.986,236.1461,,
902847,FUND007,2026-03-18,173.9239,173.9023,173.94,,
902848,FUND008,2026-03-18,54.1084,54.3048,54.142,,
902849,FUND009,2026-03-18,201.1299,201.4478,201.3276,,
902850,FUND010,2026-03-18,115.293,115.673,115.3945,,
902851,FUND011,2026-03-18,159.295,159.6365,159.9572,2026-03-18,2026-03-20
902852,FUND012,2026-03-18,153.3729,153.6128,153.3772,,
902853,FUND013,2026-03-18,170.451,170.0618,170.2838,,
902854,FUND014,2026-03-18,125.7703,125.2058,125.6554,,
902855,FUND015,2026-03-18,151.9568,151.9706,151.8923,,
902856,FUND016,2026-03-18,25.5826,25.6105,25.5723,,
902857,FUND017,2026-03-18,23.815,23.8604,23.7869,,
902858,FUND018,2026-03-18,238.0337,238.597,238.0377,,
902859,FUND019,2026-03-18,153.5818,152.9099,153.7083,,
902860,FUND020,2026-03-18,132.1981,133.6144,132.2419,,
902861,FUND001,2026-03-19,32.172,32.2495,32.1971,,
902862,FUND002,2026-03-19,146.8787,145.6707,146.8344,,
902863,FUND003,2026-03-19,212.5059,211.442,212.521,,
902864,FUND004,2026-03-19,78.1929,78.3162,78.2275,,
902865,FUND005,2026-03-19,211.6988,211.284,211.6114,,
902866,FUND006,2026-03-19,236.006,236.1684,235.7734,,
902867,FUND007,2026-03-19,173.5705,173.9239,173.6648,,
902868,FUND008,2026-03-19,54.2049,54.1084,54.1963,,
902869,FUND009,2026-03-19,202.1823,201.1299,202.0938,,
902870,FUND010,2026-03-19,115.4752,115.293,115.3426,,
902871,FUND011,2026-03-19,159.5434,159.295,159.5496,,
902872,FUND012,2026-03-19,153.2461,153.3729,153.276,,
902873,FUND013,2026-03-19,169.913,170.451,170.1213,,
902874,FUND014,2026-03-19,126.2199,125.7703,126.2295,,
902875,FUND015,2026-03-19,151.6517,151.9568,151.8584,,
902876,FUND016,2026-03-19,25.5716,25.5826,25.571,,
902877,FUND017,2026-03-19,23.8082,23.815,23.8205,,
902878,FUND018,2026-03-19,237.7534,238.0337,237.5679,,
902879,FUND019,2026-03-19,153.9943,153.5818,153.9918,,
902880,FUND020,2026-03-19,131.9389,132.1981,130.4625,2026-03-19,2026-03-21
902881,FUND001,2026-03-20,32.2617,32.172,32.4538,2026-03-20,2026-03-21
902882,FUND002,2026-03-20,147.1632,146.8787,147.2215,,
902883,FUND003,2026-03-20,214.3749,212.5059,214.2762,,
902884,FUND004,2026-03-20,78.2072,78.1929,78.261,,
902885,FUND005,2026-03-20,211.5228,211.6988,211.5782,,
902886,FUND006,2026-03-20,235.7912,236.006,235.8701,,
902887,FUND007,2026-03-20,173.4895,173.5705,173.6043,,
902888,FUND008,2026-03-20,54.1535,54.2049,54.1882,,
902889,FUND009,2026-03-20,201.3291,202.1823,201.2179,,
902890,FUND010,2026-03-20,116.3456,115.4752,116.3855,,
902891,FUND011,2026-03-20,159.3278,159.5434,159.1465,,
902892,FUND012,2026-03-20,153.2986,153.2461,153.3656,,
902893,FUND013,2026-03-20,170.4793,169.913,170.4606,,
902894,FUND014,2026-03-20,126.3783,126.2199,126.4013,,
902895,FUND015,2026-03-20,152.6636,151.6517,152.646,,
902896,FUND016,2026-03-20,25.5193,25.5716,25.4948,,
902897,FUND017,2026-03-20,23.907,23.8082,23.8803,,
902898,FUND018,2026-03-20,236.5997,237.7534,236.7062,,
902899,FUND019,2026-03-20,154.3369,153.9943,154.3919,,
902900,FUND020,2026-03-20,131.896,131.9389,132.0486,,
902901,FUND001,2026-03-23,32.2237,32.2617,32.2427,,
902902,FUND002,2026-03-23,147.7917,147.1632,147.7731,,
902903,FUND003,2026-03-23,214.6289,214.3749,214.6491,,
902904,FUND004,2026-03-23,77.9634,78.2072,77.8402,,
902905,FUND005,2026-03-23,209.9768,211.5228,210.0133,,
902906,FUND006,2026-03-23,236.5507,235.7912,236.572,,
902907,FUND007,2026-03-23,174.234,173.4895,174.3913,,
902908,FUND008,2026-03-23,54.2042,54.1535,54.1398,,
902909,FUND009,2026-03-23,200.82,201.3291,200.5696,,
902910,FUND010,2026-03-23,116.1392,116.3456,115.9904,,
902911,FUND011,2026-03-23,158.9477,159.3278,158.8567,,
902912,FUND012,2026-03-23,153.5412,153.2986,153.7641,,
902913,FUND013,2026-03-23,169.79,170.4793,169.8226,,
902914,FUND014,2026-03-23,126.1141,126.3783,126.2555,,
902915,FUND015,2026-03-23,153.4122,152.6636,153.4537,,
902916,FUND016,2026-03-23,25.4805,25.5193,25.4756,,
902917,FUND017,2026-03-23,23.9412,23.907,23.9523,,
902918,FUND018,2026-03-23,237.6629,236.5997,237.6255,,
902919,FUND019,2026-03-23,152.8577,154.3369,152.7798,,
902920,FUND020,2026-03-23,131.6573,131.896,131.7626,,
902921,FUND001,2026-03-24,32.2648,32.2237,32.2691,,
902922,FUND002,2026-03-24,147.3309,147.7917,147.2697,,
902923,FUND003,2026-03-24,215.5916,214.6289,215.8362,,
902924,FUND004,2026-03-24,78.2657,77.9634,78.394,,
902925,FUND005,2026-03-24,210.2375,209.9768,210.2923,,
902926,FUND006,2026-03-24,235.5417,236.5507,235.5362,,
902927,FUND007,2026-03-24,173.5985,174.234,173.5097,,
902928,FUND008,2026-03-24,54.2498,54.2042,54.2765,,
902929,FUND009,2026-03-24,202.5015,200.82,202.3378,,
902930,FUND010,2026-03-24,115.5509,116.1392,115.5413,,
902931,FUND011,2026-03-24,159.1311,158.9477,159.2401,,
902932,FUND012,2026-03-24,153.216,153.5412,153.3353,,
902933,FUND013,2026-03-24,169.3196,169.79,169.2998,,
902934,FUND014,2026-03-24,126.0665,126.1141,125.9875,,
902935,FUND015,2026-03-24,153.6271,153.4122,153.5919,,
902936,FUND016,2026-03-24,25.6648,25.4805,25.6647,,
902937,FUND017,2026-03-24,23.8088,23.9412,23.8264,,
902938,FUND018,2026-03-24,236.3325,237.6629,236.5828,,
902939,FUND019,2026-03-24,153.3724,152.8577,153.2755,,
902940,FUND020,2026-03-24,131.1536,131.6573,131.2036,,
902941,FUND001,2026-03-25,32.1765,32.2648,32.1674,,
902942,FUND002,2026-03-25,147.0607,147.3309,147.1079,,
902943,FUND003,2026-03-25,216.0539,215.5916,215.8095,,
902944,FUND004,2026-03-25,77.6908,78.2657,77.6435,,
902945,FUND005,2026-03-25,210.672,210.2375,210.5302,,
902946,FUND006,2026-03-25,235.3594,235.5417,235.4821,,
902947,FUND007,2026-03-25,174.0871,173.5985,173.911,,
902948,FUND008,2026-03-25,54.5658,54.2498,54.5566,,
902949,FUND009,2026-03-25,202.8396,202.5015,203.1212,,
902950,FUND010,2026-03-25,115.6785,115.5509,115.7031,,
902951,FUND011,2026-03-25,158.8467,159.1311,158.788,,
902952,FUND012,2026-03-25,153.5147,153.216,153.5658,,
902953,FUND013,2026-03-25,170.2039,169.3196,170.2314,,
902954,FUND014,2026-03-25,126.4932,126.0665,126.5837,,
902955,FUND015,2026-03-25,153.8202,153.6271,153.7495,,
902956,FUND016,2026-03-25,25.5719,25.6648,25.5853,,
902957,FUND017,2026-03-25,23.7955,23.8088,23.7689,,
902958,FUND018,2026-03-25,236.6809,236.3325,236.6064,,
902959,FUND019,2026-03-25,153.3537,153.3724,153.4325,,
902960,FUND020,2026-03-25,130.976,131.1536,130.8951,,
902961,FUND001,2026-03-26,32.2132,32.1765,32.2192,,
902962,FUND002,2026-03-26,147.8607,147.0607,147.7172,,
902963,FUND003,2026-03-26,215.6273,216.0539,215.4259,,
902964,FUND004,2026-03-26,77.4244,77.6908,77.4903,,
902965,FUND005,2026-03-26,209.7336,210.672,209.6626,,
902966,FUND006,2026-03-26,235.9609,235.3594,235.8746,,
902967,FUND007,2026-03-26,174.2914,174.0871,174.3403,,
902968,FUND008,2026-03-26,54.3873,54.5658,54.3549,,
902969,FUND009,2026-03-26,204.1467,202.8396,204.1311,,
902970,FUND010,2026-03-26,116.0068,115.6785,116.0101,,
902971,FUND011,2026-03-26,158.1783,158.8467,158.2551,,
902972,FUND012,2026-03-26,152.0367,153.5147,152.0936,,
902973,FUND013,2026-03-26,169.9764,170.2039,169.9872,,
902974,FUND014,2026-03-26,126.7625,126.4932,126.6871,,
902975,FUND015,2026-03-26,153.1408,153.8202,153.0901,,
902976,FUND016,2026-03-26,25.5409,25.5719,25.5501,,
902977,FUND017,2026-03-26,23.7818,23.7955,23.7811,,
902978,FUND018,2026-03-26,236.8112,236.6809,237.0704,,
902979,FUND019,2026-03-26,153.3152,153.3537,153.4666,,
902980,FUND020,2026-03-26,130.8676,130.976,130.7303,,
902981,FUND001,2026-03-27,32.1219,32.2132,32.1261,,
902982,FUND002,2026-03-27,148.4713,147.8607,148.4278,,
902983,FUND003,2026-03-27,216.4271,215.6273,216.4133,,
902984,FUND004,2026-03-27,77.4083,77.4244,77.3335,,
902985,FUND005,2026-03-27,209.4295,209.7336,209.1645,,
902986,FUND006,2026-03-27,236.0282,235.9609,236.1944,,
902987,FUND007,2026-03-27,175.3209,174.2914,173.6143,2026-03-27,2026-03-29
902988,FUND008,2026-03-27,54.2767,54.3873,54.3123,,
902989,FUND009,2026-03-27,204.8035,204.1467,204.7097,,
902990,FUND010,2026-03-27,116.1748,116.0068,116.0743,,
902991,FUND011,2026-03-27,157.3562,158.1783,157.3656,,
902992,FUND012,2026-03-27,151.8481,152.0367,151.8437,,
902993,FUND013,2026-03-27,170.3514,169.9764,170.5052,,
902994,FUND014,2026-03-27,127.3744,126.7625,127.3598,,
902995,FUND015,2026-03-27,153.8634,153.1408,153.8177,,
902996,FUND016,2026-03-27,25.3627,25.5409,25.3761,,
902997,FUND017,2026-03-27,23.8502,23.7818,23.832,,
902998,FUND018,2026-03-27,236.8943,236.8112,236.7984,,
902999,FUND019,2026-03-27,154.3144,153.3152,154.4609,,
903000,FUND020,2026-03-27,132.3881,130.8676,132.4547,,
903001,FUND001,2026-03-30,32.054,32.1219,32.0341,,
903002,FUND002,2026-03-30,147.5575,148.4713,147.49,,
903003,FUND003,2026-03-30,216.2719,216.4271,216.333,,
903004,FUND004,2026-03-30,77.227,77.4083,77.2118,,
903005,FUND005,2026-03-30,208.2681,209.4295,208.1717,,
903006,FUND006,2026-03-30,234.353,236.0282,234.3514,,
903007,FUND007,2026-03-30,175.3888,175.3209,175.5799,,
903008,FUND008,2026-03-30,54.3516,54.2767,54.3324,,
903009,FUND009,2026-03-30,205.2019,204.8035,205.3826,,
903010,FUND010,2026-03-30,115.2868,116.1748,115.2785,,
903011,FUND011,2026-03-30,157.7121,157.3562,157.8253,,
903012,FUND012,2026-03-30,151.9144,151.8481,151.7122,,
903013,FUND013,2026-03-30,170.3757,170.3514,170.3702,,
903014,FUND014,2026-03-30,127.0253,127.3744,127.0738,,
903015,FUND015,2026-03-30,153.2171,153.8634,153.2009,,
903016,FUND016,2026-03-30,25.2244,25.3627,25.2303,,
903017,FUND017,2026-03-30,23.8088,23.8502,23.8107,,
903018,FUND018,2026-03-30,236.4797,236.8943,236.4103,,
903019,FUND019,2026-03-30,154.253,154.3144,154.0671,,
903020,FUND020,2026-03-30,131.1074,132.3881,131.1299,,
903021,FUND001,2026-03-31,31.9769,32.054,31.9954,,
903022,FUND002,2026-03-31,147.2159,147.5575,147.1979,,
903023,FUND003,2026-03-31,216.0613,216.2719,216.2313,,
903024,FUND004,2026-03-31,77.2786,77.227,77.2678,,
903025,FUND005,2026-03-31,206.8678,208.2681,206.9915,,
903026,FUND006,2026-03-31,233.0207,234.353,233.0691,,
903027,FUND007,2026-03-31,174.8629,175.3888,174.8232,,
903028,FUND008,2026-03-31,54.3289,54.3516,54.3501,,
903029,FUND009,2026-03-31,205.1469,205.2019,205.1417,,
903030,FUND010,2026-03-31,115.2338,115.2868,114.5978,2026-03-31,2026-04-02
903031,FUND011,2026-03-31,159.0194,157.7121,158.8913,,
903032,FUND012,2026-03-31,151.1848,151.9144,151.2708,,
903033,FUND013,2026-03-31,170.3318,170.3757,170.2666,,
903034,FUND014,2026-03-31,126.7237,127.0253,126.6917,,
903035,FUND015,2026-03-31,153.0985,153.2171,153.063,,
903036,FUND016,2026-03-31,25.1582,25.2244,25.1716,,
903037,FUND017,2026-03-31,23.7154,23.8088,23.7,,
903038,FUND018,2026-03-31,236.7913,236.4797,236.7711,,
903039,FUND019,2026-03-31,154.2682,154.253,154.1037,,
903040,FUND020,2026-03-31,131.9571,131.1074,132.0118,,
903041,FUND001,2026-04-01,31.957,31.9769,31.9389,,
903042,FUND002,2026-04-01,147.2466,147.2159,147.2159,,
903043,FUND003,2026-04-01,216.3451,216.0613,216.2156,,
903044,FUND004,2026-04-01,77.7155,77.2786,77.8059,,
903045,FUND005,2026-04-01,208.4364,206.8678,208.374,,
903046,FUND006,2026-04-01,233.5393,233.0207,233.421,,
903047,FUND007,2026-04-01,175.7104,174.8629,175.5736,,
903048,FUND008,2026-04-01,54.2596,54.3289,54.2494,,
903049,FUND009,2026-04-01,206.1871,205.1469,206.1609,,
903050,FUND010,2026-04-01,115.2407,115.2338,115.1782,,
903051,FUND011,2026-04-01,159.5625,159.0194,159.5785,,
903052,FUND012,2026-04-01,151.8976,151.1848,151.8545,,
903053,FUND013,2026-04-01,171.3999,170.3318,171.3402,,
903054,FUND014,2026-04-01,125.8045,126.7237,125.7438,,
903055,FUND015,2026-04-01,151.9315,153.0985,151.8927,,
903056,FUND016,2026-04-01,25.2053,25.1582,25.1935,,
903057,FUND017,2026-04-01,23.6206,23.7154,23.6272,,
903058,FUND018,2026-04-01,235.9969,236.7913,236.0458,,
903059,FUND019,2026-04-01,154.1079,154.2682,154.1122,,
903060,FUND020,2026-04-01,131.5781,131.9571,131.656,,
903061,FUND001,2026-04-02,32.016,31.957,32.023,,
903062,FUND002,2026-04-02,147.3852,147.2466,147.2607,,
903063,FUND003,2026-04-02,216.6269,216.3451,216.5955,,
903064,FUND004,2026-04-02,77.7987,77.7155,77.74,,
903065,FUND005,2026-04-02,209.4349,208.4364,209.65,,
903066,FUND006,2026-04-02,232.676,233.5393,232.6221,,
903067,FUND007,2026-04-02,176.674,175.7104,176.5764,,
903068,FUND008,2026-04-02,54.1328,54.2596,54.0491,,
903069,FUND009,2026-04-02,205.3288,206.1871,204.2261,2026-04-02,2026-04-06
903070,FUND010,2026-04-02,115.3184,115.2407,115.3935,,
903071,FUND011,2026-04-02,159.8148,159.5625,159.8361,,
903072,FUND012,2026-04-02,152.3627,151.8976,152.4893,,
903073,FUND013,2026-04-02,171.8156,171.3999,171.9287,,
903074,FUND014,2026-04-02,126.6745,125.8045,126.5925,,
903075,FUND015,2026-04-02,152.182,151.9315,152.0914,,
903076,FUND016,2026-04-02,25.1499,25.2053,25.1365,,
903077,FUND017,2026-04-02,23.6218,23.6206,23.6254,,
903078,FUND018,2026-04-02,235.7101,235.9969,235.7413,,
903079,FUND019,2026-04-02,154.2467,154.1079,154.2337,,
903080,FUND020,2026-04-02,131.4336,131.5781,131.4529,,
903081,FUND001,2026-04-03,32.0001,32.016,31.9927,,
903082,FUND002,2026-04-03,148.2038,147.3852,148.3373,,
903083,FUND003,2026-04-03,217.1419,216.6269,217.0551,,
903084,FUND004,2026-04-03,77.6816,77.7987,77.2295,2026-04-03,2026-04-04
903085,FUND005,2026-04-03,208.7914,209.4349,208.8738,,
903086,FUND006,2026-04-03,233.4382,232.676,233.4637,,
903087,FUND007,2026-04-03,177.2062,176.674,177.1957,,
903088,FUND008,2026-04-03,54.2663,54.1328,54.231,,
903089,FUND009,2026-04-03,205.4824,205.3288,205.4825,,
903090,FUND010,2026-04-03,115.0903,115.3184,115.0415,,
903091,FUND011,2026-04-03,158.4965,159.8148,158.4491,,
903092,FUND012,2026-04-03,152.8813,152.3627,152.8741,,
903093,FUND013,2026-04-03,171.2507,171.8156,171.2703,,
903094,FUND014,2026-04-03,126.895,126.6745,126.8039,,
903095,FUND015,2026-04-03,152.7092,152.182,152.6858,,
903096,FUND016,2026-04-03,25.0151,25.1499,25.0225,,
903097,FUND017,2026-04-03,23.5749,23.6218,23.5741,,
903098,FUND018,2026-04-03,235.1019,235.7101,235.0397,,
903099,FUND019,2026-04-03,154.2587,154.2467,154.2124,,
903100,FUND020,2026-04-03,132.1223,131.4336,132.259,,
903101,FUND001,2026-04-06,32.2384,32.0001,32.2268,,
903102,FUND002,2026-04-06,148.7324,148.2038,148.7025,,
903103,FUND003,2026-04-06,216.3732,217.1419,216.1905,,
903104,FUND004,2026-04-06,77.55,77.6816,77.5368,,
903105,FUND005,2026-04-06,208.3338,208.7914,208.4801,,
903106,FUND006,2026-04-06,234.1385,233.4382,234.0282,,
903107,FUND007,2026-04-06,177.5993,177.2062,177.4107,,
903108,FUND008,2026-04-06,54.2765,54.2663,54.2348,,
903109,FUND009,2026-04-06,205.2918,205.4824,205.2702,,
903110,FUND010,2026-04-06,114.8162,115.0903,114.8177,,
903111,FUND011,2026-04-06,157.5455,158.4965,157.4073,,
903112,FUND012,2026-04-06,152.9326,152.8813,154.5442,2026-04-06,2026-04-08
903113,FUND013,2026-04-06,171.932,171.2507,171.969,,
903114,FUND014,2026-04-06,126.8374,126.895,126.895,,
903115,FUND015,2026-04-06,152.4341,152.7092,152.3925,,
903116,FUND016,2026-04-06,24.9776,25.0151,24.9884,,
903117,FUND017,2026-04-06,23.6552,23.5749,23.6533,,
903118,FUND018,2026-04-06,234.8117,235.1019,234.5987,,
903119,FUND019,2026-04-06,154.7588,154.2587,154.8157,,
903120,FUND020,2026-04-06,132.6148,132.1223,132.5413,,
903121,FUND001,2026-04-07,32.2244,32.2384,32.2253,,
903122,FUND002,2026-04-07,148.6634,148.7324,148.5704,,
903123,FUND003,2026-04-07,217.3969,216.3732,217.3252,,
903124,FUND004,2026-04-07,77.8974,77.55,77.8944,,
903125,FUND005,2026-04-07,209.797,208.3338,209.9897,,
903126,FUND006,2026-04-07,232.7233,234.1385,232.5001,,
903127,FUND007,2026-04-07,178.9458,177.5993,178.9274,,
903128,FUND008,2026-04-07,54.3693,54.2765,54.3774,,
903129,FUND009,2026-04-07,205.5493,205.2918,205.5229,,
903130,FUND010,2026-04-07,115.7802,114.8162,115.7576,,
903131,FUND011,2026-04-07,157.8599,157.5455,157.9468,,
903132,FUND012,2026-04-07,152.5393,152.9326,152.58,,
903133,FUND013,2026-04-07,172.0857,171.932,172.1412,,
903134,FUND014,2026-04-07,126.5194,126.8374,126.556,,
903135,FUND015,2026-04-07,152.1836,152.4341,152.002,,
903136,FUND016,2026-04-07,24.9861,24.9776,24.9811,,
903137,FUND017,2026-04-07,23.6953,23.6552,23.692,,
903138,FUND018,2026-04-07,235.2398,234.8117,235.2125,,
903139,FUND019,2026-04-07,155.1594,154.7588,154.8688,,
903140,FUND020,2026-04-07,131.8919,132.6148,131.9618,,
903141,FUND001,2026-04-08,32.3371,32.2244,32.2885,,
903142,FUND002,2026-04-08,148.7906,148.6634,148.7207,,
903143,FUND003,2026-04-08,217.2303,217.3969,217.2556,,
903144,FUND004,2026-04-08,77.733,77.8974,77.697,,
903145,FUND005,2026-04-08,207.7918,209.797,207.8824,,
903146,FUND006,2026-04-08,233.4639,232.7233,233.533,,
903147,FUND007,2026-04-08,179.6044,178.9458,179.565,,
903148,FUND008,2026-04-08,54.4293,54.3693,54.4594,,
903149,FUND009,2026-04-08,206.0152,205.5493,205.9382,,
903150,FUND010,2026-04-08,116.4232,115.7802,116.4509,,
903151,FUND011,2026-04-08,157.9566,157.8599,157.9626,,
903152,FUND012,2026-04-08,152.4712,152.5393,152.4721,,
903153,FUND013,2026-04-08,172.1883,172.0857,172.1563,,
903154,FUND014,2026-04-08,126.8502,126.5194,126.5379,,
903155,FUND015,2026-04-08,152.4982,152.1836,152.5752,,
903156,FUND016,2026-04-08,25.1553,24.9861,25.1643,,
903157,FUND017,2026-04-08,23.7808,23.6953,23.778,,
903158,FUND018,2026-04-08,233.2161,235.2398,233.0456,,
903159,FUND019,2026-04-08,156.1822,155.1594,156.1669,,
903160,FUND020,2026-04-08,131.9339,131.8919,132.0265,,
903161,FUND001,2026-04-09,32.3803,32.3371,32.3925,,
903162,FUND002,2026-04-09,147.8569,148.7906,147.8728,,
903163,FUND003,2026-04-09,218.3801,217.2303,218.2505,,
903164,FUND004,2026-04-09,77.57,77.733,77.5774,,
903165,FUND005,2026-04-09,207.3689,207.7918,207.3324,,
903166,FUND006,2026-04-09,232.4592,233.4639,232.3068,,
903167,FUND007,2026-04-09,180.383,179.6044,180.446,,
903168,FUND008,2026-04-09,54.5786,54.4293,54.5755,,
903169,FUND009,2026-04-09,205.7708,206.0152,205.6667,,
903170,FUND010,2026-04-09,115.7832,116.4232,115.8234,,
903171,FUND011,2026-04-09,159.0148,157.9566,159.0042,,
903172,FUND012,2026-04-09,152.6029,152.4712,152.5396,,
903173,FUND013,2026-04-09,171.9598,172.1883,171.8985,,
903174,FUND014,2026-04-09,127.3465,126.8502,127.3061,,
903175,FUND015,2026-04-09,152.0057,152.4982,152.0187,,
903176,FUND016,2026-04-09,25.1114,25.1553,25.1205,,
903177,FUND017,2026-04-09,23.6965,23.7808,23.6978,,
903178,FUND018,2026-04-09,232.581,233.2161,232.5436,,
903179,FUND019,2026-04-09,156.4462,156.1822,156.3794,,
903180,FUND020,2026-04-09,132.0366,131.9339,131.9377,,
