trade_id,trade_date,account_id,client_segment,security_id,asset_class,side,quantity,execution_price,benchmark_price,order_block_id,allocation_pct,desk,trader_id,execution_timestamp,allocation_timestamp,dq_flag_null_required_field,dq_flag_out_of_range,allocation_lag_minutes,price_dev_bps
105933,2026-01-27,ACC00511,HNW,SEC0255,Equity,SELL,12137.0,82.9738,82.9277,BLK35311,0.4951,Multi-Asset,TR021,2026-01-27 14:05:00,2026-01-27 14:22:00,False,False,17.0,5.5590592769358835
105934,2026-01-27,ACC00253,Retail-Advisory,SEC0189,Bond,BUY,356.0,314.2817,314.1319,BLK35311,0.01,Multi-Asset,TR004,2026-01-27 13:24:00,2026-01-27 13:44:00,False,False,20.0,4.768697480263146
105935,2026-01-27,ACC00630,HNW,SEC0270,Equity,BUY,11251.0,319.91,319.9242,BLK35311,0.4678,Alternatives,TR020,2026-01-27 10:38:00,2026-01-27 11:02:00,False,False,24.0,-0.44385513818460126
105936,2026-01-27,ACC00355,Family Office,SEC0344,Derivative,BUY,6609.0,271.1852,271.0223,BLK35312,0.3583,Multi-Asset,TR012,2026-01-27 09:37:00,2026-01-27 09:39:00,False,False,2.0,6.010575513529183
105937,2026-01-27,ACC00522,Retail-Advisory,SEC0083,ETF,BUY,6625.0,171.3135,171.2779,BLK35312,0.3616,Equity,TR007,2026-01-27 11:29:00,2026-01-27 11:36:00,False,False,7.0,2.078493489236878
105938,2026-01-27,ACC00109,HNW,SEC0201,ETF,BUY,5405.0,228.743,228.7183,BLK35312,0.3543,Equity,TR008,2026-01-27 11:45:00,2026-01-27 12:10:00,False,False,25.0,1.079931076787285
105939,2026-01-27,ACC00834,Retail-Advisory,SEC0155,Derivative,SELL,11789.0,386.1862,386.194,BLK35313,0.2864,Multi-Asset,TR022,2026-01-27 12:14:00,2026-01-27 15:32:00,False,False,198.0,-0.20197103010485815
105940,2026-01-27,ACC00087,Retail-Advisory,SEC0168,Bond,SELL,15091.0,191.3416,190.4141,BLK35313,0.3711,Alternatives,TR023,2026-01-27 11:23:00,2026-01-27 11:35:00,False,False,12.0,48.70962812102723
105941,2026-01-27,ACC00671,Institutional,SEC0170,Equity,SELL,13666.0,48.3847,48.375,BLK35313,0.3554,Equity,TR007,2026-01-27 11:51:00,2026-01-27 12:17:00,False,False,26.0,2.0051679586567985
105942,2026-01-27,ACC00111,Family Office,SEC0110,ETF,SELL,10218.0,46.8043,46.8147,BLK35314,0.3717,Alternatives,TR018,2026-01-27 10:21:00,2026-01-27 10:32:00,False,False,11.0,-2.221524435701646
105943,2026-01-27,ACC00017,Family Office,SEC0016,ETF,BUY,16629.0,259.2052,258.9228,BLK35314,0.5919,Alternatives,TR004,2026-01-27 11:53:00,2026-01-27 12:17:00,False,False,24.0,10.906725865779125
105944,2026-01-27,ACC00434,Family Office,SEC0040,Bond,BUY,1027.0,352.6875,352.4688,BLK35314,0.01,Alternatives,TR011,2026-01-27 10:35:00,2026-01-27 10:46:00,False,False,11.0,6.204804510357018
105945,2026-01-27,ACC00703,Institutional,SEC0227,ETF,BUY,11363.0,489.7845,490.1629,BLK35315,0.3394,Multi-Asset,TR003,2026-01-27 14:19:00,2026-01-27 14:28:00,False,False,9.0,-7.7198825125279615
105946,2026-01-27,ACC00011,Family Office,SEC0169,ETF,BUY,3079.0,281.1052,281.2217,BLK35315,0.0944,Equity,TR009,2026-01-27 10:19:00,2026-01-27 10:32:00,False,False,13.0,-4.142639063769746
105947,2026-01-27,ACC00671,Institutional,SEC0267,Equity,SELL,18171.0,365.9437,366.0628,BLK35315,0.5538,Multi-Asset,TR003,2026-01-27 10:47:00,2026-01-27 10:55:00,False,False,8.0,-3.253540102955097
105948,2026-01-27,ACC00489,Retail-Advisory,SEC0391,ETF,BUY,115.0,182.6579,182.5614,BLK35316,0.01,Equity,TR003,2026-01-27 13:29:00,2026-01-27 13:34:00,False,False,5.0,5.285892855774563
105949,2026-01-27,ACC00638,HNW,SEC0010,Bond,BUY,4532.0,17.1683,17.1678,BLK35316,0.2367,Equity,TR001,2026-01-27 14:23:00,2026-01-27 14:45:00,False,False,22.0,0.2912429082345057
105950,2026-01-27,ACC00363,Retail-Advisory,SEC0276,Derivative,BUY,13839.0,159.6801,159.5622,BLK35316,0.751,Fixed Income,TR022,2026-01-27 10:34:00,2026-01-27 10:44:00,False,False,10.0,7.3889680638660105
105951,2026-01-28,ACC00317,Family Office,SEC0284,Derivative,SELL,16998.0,361.8418,361.6307,BLK35317,0.5355,Multi-Asset,TR002,2026-01-28 10:10:00,2026-01-28 10:23:00,False,False,13.0,5.837446876053046
105952,2026-01-28,ACC00339,Family Office,SEC0263,ETF,BUY,3218.0,138.858,138.9626,BLK35317,0.1077,Alternatives,TR013,2026-01-28 13:25:00,2026-01-28 13:42:00,False,False,17.0,-7.527205161676948
105953,2026-01-28,ACC00116,HNW,SEC0260,Bond,BUY,11627.0,282.3933,282.3037,BLK35317,0.3577,Alternatives,TR009,2026-01-28 09:47:00,2026-01-28 09:50:00,False,False,3.0,3.1738868459754
105954,2026-01-28,ACC00023,Retail-Advisory,SEC0277,Equity,BUY,7449.0,17.503,17.5069,BLK35318,0.2782,Fixed Income,TR019,2026-01-28 14:25:00,2026-01-28 14:37:00,False,False,12.0,-2.2276930810146673
105955,2026-01-28,ACC00244,Institutional,SEC0160,Bond,BUY,6848.0,124.4323,124.4358,BLK35318,0.2652,Alternatives,TR003,2026-01-28 10:34:00,2026-01-28 10:44:00,False,False,10.0,-0.2812695381877644
105956,2026-01-28,ACC00662,Retail-Advisory,SEC0343,Equity,BUY,12078.0,285.1883,285.2268,BLK35318,0.4609,Fixed Income,TR012,2026-01-28 12:45:00,2026-01-28 12:58:00,False,False,13.0,-1.3498030339364706
105957,2026-01-28,ACC00148,Retail-Advisory,SEC0144,Equity,SELL,11294.0,365.2521,364.8744,BLK35319,0.3481,Fixed Income,TR021,2026-01-28 12:42:00,2026-01-28 12:45:00,False,False,3.0,10.351507258388212
105958,2026-01-28,ACC00707,HNW,SEC0343,ETF,BUY,2424.0,434.3053,434.1296,BLK35319,0.0772,Fixed Income,TR006,2026-01-28 13:28:00,2026-01-28 13:49:00,False,False,21.0,4.047178538390521
105959,2026-01-28,ACC00592,Retail-Advisory,SEC0005,Equity,SELL,18959.0,293.5301,293.4855,BLK35319,0.5847,Multi-Asset,TR021,2026-01-28 13:27:00,2026-01-28 13:38:00,False,False,11.0,1.5196662186037346
105960,2026-01-28,ACC00148,Institutional,SEC0324,Equity,SELL,9070.0,454.3585,454.306,BLK35320,0.2903,Multi-Asset,TR007,2026-01-28 12:16:00,2026-01-28 12:21:00,False,False,5.0,1.1556087747027135
105961,2026-01-28,ACC00272,Retail-Advisory,SEC0286,ETF,BUY,7565.0,139.8255,139.8751,BLK35320,0.2433,Alternatives,TR021,2026-01-28 11:58:00,2026-01-28 12:05:00,False,False,7.0,-3.5460206998956987
105962,2026-01-28,ACC00430,Institutional,SEC0341,Bond,BUY,15856.0,394.1104,394.1285,BLK35320,0.4854,Multi-Asset,TR015,2026-01-28 11:16:00,2026-01-28 11:37:00,False,False,21.0,-0.4592410850762419
105963,2026-01-28,ACC00023,Family Office,SEC0182,Equity,SELL,5066.0,390.2212,390.293,BLK35321,0.6806,Alternatives,TR024,2026-01-28 14:19:00,2026-01-28 14:23:00,False,False,4.0,-1.8396435498457848
105964,2026-01-28,ACC00823,Institutional,SEC0275,Bond,BUY,1580.0,70.6566,70.6607,BLK35321,0.2004,Fixed Income,TR023,2026-01-28 10:52:00,2026-01-28 11:06:00,False,False,14.0,-0.5802376710120629
105965,2026-01-28,ACC00572,HNW,SEC0260,ETF,BUY,849.0,147.8927,147.8072,BLK35321,0.1158,Equity,TR007,2026-01-28 12:39:00,2026-01-28 12:54:00,False,False,15.0,5.784562592349773
105966,2026-01-28,ACC00774,HNW,SEC0147,Equity,SELL,5036.0,232.1782,232.1739,BLK35322,0.1477,Fixed Income,TR002,2026-01-28 13:28:00,2026-01-28 13:38:00,False,False,10.0,0.18520600291422235
105967,2026-01-28,ACC00021,Family Office,SEC0033,Equity,BUY,15600.0,29.2124,29.2292,BLK35322,0.4529,Alternatives,TR012,2026-01-28 09:48:00,2026-01-28 10:04:00,False,False,16.0,-5.747676980553668
105968,2026-01-28,ACC00883,Institutional,SEC0156,Bond,SELL,13968.0,194.7194,194.7796,BLK35322,0.4194,Fixed Income,TR016,2026-01-28 12:53:00,2026-01-28 12:57:00,False,False,4.0,-3.0906727398547127
105969,2026-01-28,ACC00799,Retail-Advisory,SEC0159,Equity,SELL,9019.0,330.405,330.6894,BLK35323,0.2934,Fixed Income,TR013,2026-01-28 12:11:00,2026-01-28 12:18:00,False,False,7.0,-8.600215186818964
105970,2026-01-28,ACC00277,Institutional,SEC0381,ETF,BUY,5840.0,188.7484,188.7323,BLK35323,0.1868,Equity,TR008,2026-01-28 10:44:00,2026-01-28 11:10:00,False,False,26.0,0.8530601280223074
105971,2026-01-28,ACC00772,Family Office,SEC0060,ETF,SELL,16489.0,293.1966,293.2227,BLK35323,0.515,Equity,TR017,2026-01-28 11:04:00,2026-01-28 11:16:00,False,False,12.0,-0.8901084397621793
105972,2026-01-28,ACC00670,Retail-Advisory,SEC0398,Equity,BUY,7364.0,155.8457,155.8639,BLK35324,0.2897,Equity,TR012,2026-01-28 10:31:00,2026-01-28 10:54:00,False,False,23.0,-1.1676853973246737
105973,2026-01-28,ACC00798,Institutional,SEC0299,Bond,SELL,13146.0,97.0749,97.0906,BLK35324,0.5243,Alternatives,TR004,2026-01-28 10:13:00,2026-01-28 10:15:00,False,False,2.0,-1.617046346401751
105974,2026-01-28,ACC00389,Family Office,SEC0085,Derivative,BUY,5093.0,24.1054,24.0864,BLK35324,0.185,Equity,TR009,2026-01-28 10:06:00,2026-01-28 10:13:00,False,False,7.0,7.888268898630908
105975,2026-01-28,ACC00396,Family Office,SEC0279,Derivative,SELL,6338.0,152.5478,152.5448,BLK35325,0.5659,Multi-Asset,TR015,2026-01-28 13:29:00,2026-01-28 13:43:00,False,False,14.0,0.19666353753034538
105976,2026-01-28,ACC00737,Retail-Advisory,SEC0300,Equity,SELL,806.0,85.0303,84.9937,BLK35325,0.0692,Multi-Asset,TR001,2026-01-28 12:39:00,2026-01-28 13:06:00,False,False,27.0,4.306201518464646
105977,2026-01-28,ACC00406,Retail-Advisory,SEC0115,Equity,BUY,4133.0,411.3827,411.4591,BLK35325,0.3717,Fixed Income,TR010,2026-01-28 09:22:00,2026-01-28 09:44:00,False,False,22.0,-1.856806666810341
105978,2026-01-28,ACC00446,Family Office,SEC0371,ETF,SELL,1501.0,28.9003,28.911,BLK35326,0.1396,Fixed Income,TR023,2026-01-28 12:55:00,2026-01-28 13:05:00,False,False,10.0,-3.701013455086276
105979,2026-01-28,ACC00099,HNW,SEC0339,Bond,SELL,6160.0,430.7633,430.9871,BLK35326,0.5883,Alternatives,TR019,2026-01-28 13:42:00,2026-01-28 13:56:00,False,False,14.0,-5.192730826513901
105980,2026-01-28,ACC00774,Retail-Advisory,SEC0033,Bond,BUY,2763.0,32.2756,32.2872,BLK35326,0.2701,Alternatives,TR022,2026-01-28 13:50:00,2026-01-28 13:55:00,False,False,5.0,-3.5927550236630577
105981,2026-01-28,ACC00010,HNW,SEC0041,Equity,BUY,7676.0,175.7076,175.7525,BLK35327,0.5381,Alternatives,TR008,2026-01-28 10:06:00,2026-01-28 10:23:00,False,False,17.0,-2.554728951223122
105982,2026-01-28,ACC00746,Family Office,SEC0217,ETF,BUY,4714.0,446.7513,446.54,BLK35327,0.3345,Fixed Income,TR021,2026-01-28 13:21:00,2026-01-28 13:36:00,False,False,15.0,4.731938908048423
105983,2026-01-28,ACC00254,HNW,SEC0397,Bond,SELL,1889.0,271.9613,272.112,BLK35327,0.1915,Equity,TR004,2026-01-28 12:43:00,2026-01-28 12:46:00,False,False,3.0,-5.538160757336278
105984,2026-01-28,ACC00711,Retail-Advisory,SEC0077,Equity,SELL,7228.0,439.6946,439.6671,BLK35328,0.3881,Fixed Income,TR009,2026-01-28 10:42:00,2026-01-28 10:48:00,False,False,6.0,0.6254732273571297
105985,2026-01-28,ACC00489,HNW,SEC0191,Equity,SELL,2319.0,206.7436,206.7263,BLK35328,0.1557,Alternatives,TR015,2026-01-28 09:48:00,2026-01-28 09:59:00,False,False,11.0,0.8368553009451358
105986,2026-01-28,ACC00553,Institutional,SEC0253,Bond,SELL,6932.0,73.4365,73.4046,BLK35328,0.4173,Alternatives,TR021,2026-01-28 13:32:00,2026-01-28 13:38:00,False,False,6.0,4.345776695192557
105987,2026-01-28,ACC00653,Retail-Advisory,SEC0275,Bond,BUY,13450.0,426.3113,426.5126,BLK35329,0.393,Alternatives,TR005,2026-01-28 14:47:00,2026-01-28 14:50:00,False,False,3.0,-4.719672994420407
105988,2026-01-28,ACC00290,Retail-Advisory,SEC0208,Equity,BUY,5840.0,38.8707,38.8805,BLK35329,0.1815,Multi-Asset,TR022,2026-01-28 10:26:00,2026-01-28 10:33:00,False,False,7.0,-2.5205437172871945
105989,2026-01-28,ACC00438,Institutional,SEC0373,ETF,BUY,15208.0,190.5278,190.4638,BLK35329,0.4346,Fixed Income,TR019,2026-01-28 14:17:00,2026-01-28 14:38:00,False,False,21.0,3.3602185822198956
105990,2026-01-28,ACC00471,Retail-Advisory,SEC0084,Bond,BUY,16987.0,242.6255,242.756,BLK35330,0.4215,Equity,TR005,2026-01-28 11:35:00,2026-01-28 11:38:00,False,False,3.0,-5.375768261135133
105991,2026-01-28,ACC00333,Family Office,SEC0301,ETF,SELL,14501.0,472.3313,472.414,BLK35330,0.3636,Equity,TR001,2026-01-28 14:38:00,2026-01-28 15:02:00,False,False,24.0,-1.7505831749268324
105992,2026-01-28,ACC00689,Institutional,SEC0132,Bond,SELL,8775.0,406.6367,406.5949,BLK35330,0.2053,Equity,TR010,2026-01-28 10:17:00,2026-01-28 10:29:00,False,False,12.0,1.0280502780537428
105993,2026-01-28,ACC00177,Institutional,SEC0277,ETF,SELL,18375.0,269.2145,269.4893,BLK35331,0.4294,Alternatives,TR014,2026-01-28 10:29:00,2026-01-28 10:42:00,False,False,13.0,-10.197065338031138
105994,2026-01-28,ACC00337,Family Office,SEC0290,ETF,SELL,11278.0,336.2314,336.244,BLK35331,0.2695,Alternatives,TR011,2026-01-28 11:10:00,2026-01-28 11:15:00,False,False,5.0,-0.3747278761857571
105995,2026-01-28,ACC00035,Family Office,SEC0239,Bond,BUY,12834.0,437.022,436.965,BLK35331,0.3086,Fixed Income,TR021,2026-01-28 13:28:00,2026-01-28 13:33:00,False,False,5.0,1.3044523016721334
105996,2026-01-28,ACC00313,Family Office,SEC0071,Bond,BUY,14105.0,11.7846,11.7946,BLK35332,0.4957,Alternatives,TR021,2026-01-28 11:55:00,2026-01-28 12:07:00,False,False,12.0,-8.478456242688656
105997,2026-01-28,ACC00337,HNW,SEC0109,Derivative,SELL,6073.0,21.575,21.5595,BLK35332,0.2189,Multi-Asset,TR008,2026-01-28 13:39:00,2026-01-28 13:44:00,False,False,5.0,7.1894060622924485
105998,2026-01-28,ACC00821,Retail-Advisory,SEC0271,Equity,BUY,8296.0,111.1919,111.1365,BLK35332,0.2918,Multi-Asset,TR016,2026-01-28 11:50:00,2026-01-28 11:52:00,False,False,2.0,4.984860959271336
105999,2026-01-28,ACC00834,HNW,SEC0192,Bond,BUY,12212.0,200.3762,200.3091,BLK35333,0.3521,Multi-Asset,TR022,2026-01-28 10:44:00,2026-01-28 10:52:00,False,False,8.0,3.3498228487877286
106000,2026-01-28,ACC00780,HNW,SEC0008,Equity,BUY,7794.0,368.9474,368.9435,BLK35333,0.2258,Fixed Income,TR001,2026-01-28 10:50:00,2026-01-28 11:02:00,False,False,12.0,0.10570724243804815
106001,2026-01-28,ACC00386,Family Office,SEC0303,ETF,SELL,14247.0,366.9,366.8753,BLK35333,0.3415,Fixed Income,TR017,2026-01-28 10:21:00,2026-01-28 10:48:00,False,False,27.0,0.673253282518494
106002,2026-01-28,ACC00138,Retail-Advisory,SEC0067,Equity,BUY,10778.0,296.5894,296.6592,BLK35334,0.3867,Multi-Asset,TR012,2026-01-28 14:50:00,2026-01-28 15:03:00,False,False,13.0,-2.352868207019588
106003,2026-01-29,ACC00850,Family Office,SEC0211,Bond,SELL,11319.0,468.1866,468.5484,BLK35334,0.4054,Alternatives,TR010,2026-01-29 11:26:00,2026-01-29 11:53:00,False,False,27.0,-7.721720957749861
106004,2026-01-29,ACC00065,Family Office,SEC0328,Equity,SELL,5935.0,93.6695,93.7102,BLK35334,0.2091,Alternatives,TR018,2026-01-29 09:13:00,2026-01-29 09:25:00,False,False,12.0,-4.343177156809085
106005,2026-01-29,ACC00156,Institutional,SEC0041,ETF,BUY,8318.0,248.6926,248.7511,BLK35335,0.2095,Fixed Income,TR007,2026-01-29 10:40:00,2026-01-29 11:04:00,False,False,24.0,-2.351748394278832
106006,2026-01-29,ACC00335,Institutional,SEC0091,Bond,SELL,16023.0,50.782,50.761,BLK35335,0.4287,Equity,TR004,2026-01-29 14:55:00,2026-01-29 15:03:00,False,False,8.0,4.137034337383757
106007,2026-01-29,ACC00091,Institutional,SEC0099,Equity,BUY,13880.0,113.5636,113.556,BLK35335,0.3675,Fixed Income,TR021,2026-01-29 14:44:00,2026-01-29 15:08:00,False,False,24.0,0.6692733100845837
106008,2026-01-29,ACC00752,Family Office,SEC0202,Equity,BUY,4221.0,306.616,306.8455,BLK35336,0.1237,Alternatives,TR002,2026-01-29 11:14:00,2026-01-29 11:40:00,False,False,26.0,-7.479334062257064
106009,2026-01-29,ACC00623,Institutional,SEC0175,Bond,BUY,11502.0,336.8287,336.7989,BLK35336,0.3392,Multi-Asset,TR002,2026-01-29 12:57:00,2026-01-29 13:17:00,False,False,20.0,0.884800989552606
106010,2026-01-29,ACC00127,Family Office,SEC0296,ETF,SELL,18711.0,382.7736,382.6722,BLK35336,0.549,Fixed Income,TR009,2026-01-29 09:20:00,2026-01-29 09:28:00,False,False,8.0,2.649787468230312
106011,2026-01-29,ACC00542,Family Office,SEC0164,Equity,BUY,6607.0,199.4585,199.5276,BLK35337,0.1685,Alternatives,TR020,2026-01-29 13:35:00,2026-01-29 13:45:00,False,False,10.0,-3.463180031234784
106012,2026-01-29,ACC00431,HNW,SEC0047,Equity,BUY,13776.0,291.5242,291.4762,BLK35337,0.3419,Fixed Income,TR016,2026-01-29 11:35:00,2026-01-29 11:45:00,False,False,10.0,1.646789686430721
106013,2026-01-29,ACC00483,Family Office,SEC0117,Equity,SELL,19342.0,340.9489,340.8491,BLK35337,0.4838,Multi-Asset,TR004,2026-01-29 11:15:00,2026-01-29 11:35:00,False,False,20.0,2.9279819134027125
106014,2026-01-29,ACC00556,Institutional,SEC0217,Bond,SELL,566.0,15.9987,16.0077,BLK35338,0.0311,Multi-Asset,TR002,2026-01-29 13:27:00,2026-01-29 13:45:00,False,False,18.0,-5.622294270882351
106015,2026-01-29,ACC00830,HNW,SEC0289,Equity,SELL,19583.0,489.8644,489.8231,BLK35338,0.7784,Equity,TR023,2026-01-29 12:19:00,2026-01-29 12:23:00,False,False,4.0,0.8431615413805178
106016,2026-01-29,ACC00239,Family Office,SEC0007,Derivative,SELL,4777.0,385.1913,385.211,BLK35338,0.1897,Alternatives,TR003,2026-01-29 09:41:00,2026-01-29 10:01:00,False,False,20.0,-0.5114080335192991
106017,2026-01-29,ACC00783,Institutional,SEC0102,ETF,SELL,8048.0,178.061,178.0529,BLK35339,0.327,Alternatives,TR002,2026-01-29 11:51:00,2026-01-29 12:04:00,False,False,13.0,0.454920981349537
106018,2026-01-29,ACC00719,HNW,SEC0039,Equity,BUY,15436.0,188.8796,188.7225,BLK35339,0.6113,Fixed Income,TR023,2026-01-29 10:42:00,2026-01-29 10:56:00,False,False,14.0,8.324391633218827
106019,2026-01-29,ACC00125,HNW,SEC0348,ETF,BUY,1585.0,421.5655,421.5637,BLK35339,0.0631,Alternatives,TR010,2026-01-29 14:42:00,2026-01-29 14:53:00,False,False,11.0,0.042698173490813146
106020,2026-01-29,ACC00800,Retail-Advisory,SEC0029,ETF,SELL,19775.0,309.1657,309.1993,BLK35340,0.4029,Fixed Income,TR002,2026-01-29 13:28:00,2026-01-29 13:51:00,False,False,23.0,-1.0866777512102561
106021,2026-01-29,ACC00436,Retail-Advisory,SEC0117,ETF,SELL,10279.0,239.61,239.5036,BLK35340,0.2139,Fixed Income,TR011,2026-01-29 14:09:00,2026-01-29 16:24:00,False,False,135.0,4.442521949566012
106022,2026-01-29,ACC00124,HNW,SEC0284,Equity,SELL,18601.0,309.4451,309.4308,BLK35340,0.3747,Multi-Asset,TR009,2026-01-29 12:38:00,2026-01-29 12:59:00,False,False,21.0,0.4621388691768365
106023,2026-01-29,ACC00566,Retail-Advisory,SEC0289,Equity,SELL,6590.0,72.454,72.4511,BLK35341,0.4121,Alternatives,TR007,2026-01-29 13:09:00,2026-01-29 13:14:00,False,False,5.0,0.40026997519662144
106024,2026-01-29,ACC00452,Institutional,SEC0374,Equity,BUY,2708.0,134.5239,134.5797,BLK35341,0.1536,Equity,TR017,2026-01-29 13:49:00,2026-01-29 14:14:00,False,False,25.0,-4.146241966656557
106025,2026-01-29,ACC00073,Institutional,SEC0034,Equity,BUY,8544.0,405.3117,405.359,BLK35341,0.4736,Equity,TR020,2026-01-29 14:38:00,2026-01-29 14:47:00,False,False,9.0,-1.1668669006980728
106026,2026-01-29,ACC00514,Institutional,SEC0107,Bond,SELL,19430.0,231.5318,231.3969,BLK35342,0.4774,Alternatives,TR003,2026-01-29 10:28:00,2026-01-29 10:30:00,False,False,2.0,5.829810165996865
106027,2026-01-29,ACC00604,HNW,SEC0251,Derivative,SELL,1691.0,21.3468,21.3458,BLK35342,0.0485,Multi-Asset,TR005,2026-01-29 14:04:00,2026-01-29 14:29:00,False,False,25.0,0.4684762342012115
106028,2026-01-29,ACC00791,Retail-Advisory,SEC0109,Equity,BUY,18879.0,152.2072,152.1622,BLK35342,0.4709,Alternatives,TR003,2026-01-29 09:43:00,2026-01-29 10:04:00,False,False,21.0,2.9573704901734787
106029,2026-01-29,ACC00303,Family Office,SEC0090,Bond,SELL,11358.0,102.6978,102.7229,BLK35343,0.3054,Alternatives,TR015,2026-01-29 13:55:00,2026-01-29 14:08:00,False,False,13.0,-2.4434668413756615
106030,2026-01-29,ACC00016,Institutional,SEC0228,ETF,SELL,13247.0,219.5002,219.4449,BLK35343,0.3686,Equity,TR010,2026-01-29 09:46:00,2026-01-29 09:53:00,False,False,7.0,2.51999476861922
106031,2026-01-29,ACC00004,Institutional,SEC0046,Equity,BUY,11008.0,190.881,190.9001,BLK35343,0.3207,Fixed Income,TR018,2026-01-29 09:09:00,2026-01-29 09:35:00,False,False,26.0,-1.0005233103601714
106032,2026-01-29,ACC00571,Family Office,SEC0395,Equity,BUY,16765.0,340.8034,340.8919,BLK35344,0.3944,Fixed Income,TR022,2026-01-29 13:46:00,2026-01-29 14:03:00,False,False,17.0,-2.596130914228542
106033,2026-01-29,ACC00887,Family Office,SEC0107,Bond,SELL,17808.0,218.6551,218.6449,BLK35344,0.4277,Equity,TR014,2026-01-29 13:47:00,2026-01-29 13:49:00,False,False,2.0,0.4665098522763414
106034,2026-01-29,ACC00620,HNW,SEC0073,Bond,SELL,7085.0,462.6982,463.0587,BLK35344,0.175,Alternatives,TR008,2026-01-29 11:14:00,2026-01-29 11:30:00,False,False,16.0,-7.785190084971988
106035,2026-01-29,ACC00299,Retail-Advisory,SEC0044,Equity,SELL,17848.0,186.0322,185.9734,BLK35345,0.7682,Fixed Income,TR010,2026-01-29 10:49:00,2026-01-29 11:02:00,False,False,13.0,3.1617424857528476
106036,2026-01-29,ACC00688,Institutional,SEC0319,Equity,SELL,6028.0,77.902,77.9433,BLK35345,0.2247,Fixed Income,TR024,2026-01-29 09:32:00,2026-01-29 09:35:00,False,False,3.0,-5.298723559304336
106037,2026-01-29,ACC00125,Retail-Advisory,SEC0065,Equity,SELL,1988.0,54.301,54.3028,BLK35345,0.0775,Multi-Asset,TR011,2026-01-29 14:45:00,2026-01-29 15:08:00,False,False,23.0,-0.33147462009248235
106038,2026-01-29,ACC00114,HNW,SEC0084,ETF,BUY,14118.0,83.725,83.7143,BLK35346,0.4268,Alternatives,TR003,2026-01-29 12:37:00,2026-01-29 12:47:00,False,False,10.0,1.2781567784715315
106039,2026-01-29,ACC00195,Retail-Advisory,SEC0202,ETF,BUY,2872.0,405.3745,405.192,BLK35346,0.0834,Equity,TR001,2026-01-29 09:11:00,2026-01-29 09:25:00,False,False,14.0,4.504037592055237
106040,2026-01-29,ACC00122,Institutional,SEC0264,Equity,BUY,15960.0,78.4112,78.3991,BLK35346,0.4867,Multi-Asset,TR015,2026-01-29 10:55:00,2026-01-29 11:22:00,False,False,27.0,1.5433850643680302
106041,2026-01-29,ACC00267,Family Office,SEC0045,Bond,BUY,14800.0,276.2481,276.3342,BLK35347,0.2928,Multi-Asset,TR007,2026-01-29 09:40:00,2026-01-29 09:45:00,False,False,5.0,-3.1157923992031256
106042,2026-01-29,ACC00430,HNW,SEC0043,Equity,SELL,18534.0,278.5646,278.6897,BLK35347,0.3495,Multi-Asset,TR017,2026-01-29 11:54:00,2026-01-29 12:14:00,False,False,20.0,-4.488863420500712
106043,2026-01-29,ACC00810,Institutional,SEC0044,ETF,BUY,18902.0,171.3328,171.3355,BLK35347,0.362,Fixed Income,TR020,2026-01-29 11:25:00,2026-01-29 11:38:00,False,False,13.0,-0.15758555582493797
106044,2026-01-29,ACC00191,Retail-Advisory,SEC0108,Equity,SELL,204.0,474.2305,474.3623,BLK35348,0.0134,Alternatives,TR014,2026-01-29 12:49:00,2026-01-29 12:51:00,False,False,2.0,-2.7784670071799202
106045,2026-01-29,ACC00004,Retail-Advisory,SEC0114,Equity,BUY,14396.0,182.0677,181.9214,BLK35348,0.7191,Equity,TR015,2026-01-29 13:07:00,2026-01-29 13:22:00,False,False,15.0,8.041934593730948
106046,2026-01-29,ACC00619,Institutional,SEC0089,ETF,BUY,5445.0,277.2503,277.4159,BLK35348,0.2625,Multi-Asset,TR006,2026-01-29 10:07:00,2026-01-29 10:17:00,False,False,10.0,-5.969376665145739
106047,2026-01-29,ACC00589,Retail-Advisory,SEC0198,Equity,BUY,19292.0,182.2394,183.7525,BLK35349,0.5026,Fixed Income,TR010,2026-01-29 14:43:00,2026-01-29 15:05:00,False,False,22.0,-82.34445789853245
106048,2026-01-29,ACC00111,Retail-Advisory,SEC0132,Derivative,BUY,5721.0,376.2843,376.2908,BLK35349,0.1481,Fixed Income,TR010,2026-01-29 13:05:00,2026-01-29 13:08:00,False,False,3.0,-0.17273874354666194
106049,2026-01-29,ACC00340,Institutional,SEC0113,ETF,SELL,13096.0,14.5808,14.5834,BLK35349,0.342,Equity,TR015,2026-01-29 09:51:00,2026-01-29 09:56:00,False,False,5.0,-1.7828489926898183
106050,2026-01-29,ACC00774,HNW,SEC0273,Equity,BUY,10811.0,286.7256,286.657,BLK35350,0.4632,Equity,TR007,2026-01-29 14:19:00,2026-01-29 14:33:00,False,False,14.0,2.3931039535055327
106051,2026-01-29,ACC00389,Institutional,SEC0175,Equity,SELL,4301.0,219.9124,220.0154,BLK35350,0.1684,Multi-Asset,TR019,2026-01-29 14:34:00,2026-01-29 14:54:00,False,False,20.0,-4.68149047748515
106052,2026-01-29,ACC00088,Institutional,SEC0175,Bond,SELL,8722.0,381.0109,381.069,BLK35350,0.3756,Fixed Income,TR011,2026-01-29 11:22:00,2026-01-29 11:30:00,False,False,8.0,-1.5246582639895783
